Fairfield,28487,62714,70546
Hartford,25578,58252,66084
Litchfield,24389,56652,64485
Middlesex,26147,59099,66932
New Haven,27152,58700,66533
New London,25193,56501,64334
Tolland,25578,58252,66084
Windham,23978,54519,62351
