Androscoggin,22927,48910,57560
Aroostook,22243,46845,55495
Cumberland,26238,53604,62255
Franklin,22407,46927,55577
Hancock,23570,49867,58517
Kennebec,23925,49074,57724
Knox,24062,49484,58135
Lincoln,24691,49799,58449
Oxford,22790,47009,55660
Penobscot,22533,47832,56483
Piscataquis,22353,46845,55495
Sagadahoc,22995,48896,57547
Somerset,22858,47871,56521
Waldo,23405,48185,56835
Washington,22790,47023,55673
York,24282,50758,59408
